Station Name,ZIP,Latitude,Longitude,ID
City Hall - Lebanon,37087,36.21322,-86.30695,189916
Cedar Hill Government Center,75104,32.592591,-96.951575,189918
Audi Melbourne,32904,28.07758,-80.70458,189919
10960 Wilshire Office Building,90024,34.057525,-118.446647,189920
REVUP1 NC ZOO1,27205,35.630391,-79.765549,189924
NOHO WEST L4I,91606,34.180103,-118.39458,189925
NOHO WEST L3K,91606,34.18014,-118.39463,189926
NOHO WEST L3M,91606,34.18012,-118.39455,189927
NOHO WEST L3L,91606,34.180126,-118.39461,189928
NOHO WEST L3H,91606,34.180347,-118.39477,189929
NOHO WEST L3J,91606,34.180264,-118.39475,189930
NOHO WEST L3G,91606,34.181377,-118.39552,189931
NOHO WEST L3F,91606,34.181335,-118.39413,189932
NOHO WEST L3E,91606,34.18187,-118.39562,189933
NOHO WEST L4E,91606,34.18164,-118.395836,189934
NOHO WEST L4D,91606,34.181793,-118.395744,189935
NOHO WEST L4C,91606,34.1818,-118.395546,189936
NOHO WEST L4B,91606,34.181698,-118.39588,189937
NOHO WEST L4A,91606,34.181683,-118.39591,189938
BLCT VILLAGE BELCOURT VILLAG,37212,36.136593,-86.801711,189939
BLCT VILLAGE BELCOURT VILL2,37212,36.136593,-86.80171,189940
MT. LEBANON PA. STATION 1,15216,40.38836,-80.049938,189942
ALOHA AINA ALOHA AINA,96708,20.914308,-156.323291,189943
BRE STATION 2,20005,38.902965,-77.032968,189944
BRE STATION 1,20005,38.902948,-77.032882,189945
PVILLE PARKING MAHANTONGO 2,17901,40.68377,-76.195634,189946
PHILLIPS 66 STATION 1,52245,41.69335,-91.495706,189949
PHILLIPS 66 STATION 2,52240,41.693308,-91.495599,189950
EVSLCC SCC 2,84115,40.735821,-111.886947,189951
EVSLCC SCC 3,84115,40.735591,-111.887173,189952
PVILLE PARKING MAHANTONGO 1,17901,40.683765,-76.195606,189953
AIC BUILDING AVALON PARK GRP,32828,28.510025,-81.15411,189954
AKT PROPERTIES C STREET EV 1,95816,38.581387,-121.453141,189955
AKT PROPERTIES C STREET EV 2,95816,38.580745,-121.454417,189956
AKT PROPERTIES C STREET EV 3,95816,38.580729,-121.454459,189957
RILEY VOLVO CPF50 LEFT,6902,41.052635,-73.526288,189958
BEC BANDERA BW,78063,29.727743,-99.075423,189960
IRVINE COMPANY STA CLRA SQ 1,95054,37.3814,-121.976006,189961
IRVINE COMPANY STA CLRA SQ 02,95054,37.381366,-121.97601,189962
SCI CHARGERS EAST G VALET 2,89135,36.15634,-115.33488,189963
FACILITIES MGMT CDRC SINGLE,95603,38.940994,-121.1073,189964
Beaver Dam WI,53916,43.457121,-88.818722,189965
Home2Suites Asheville Airport,28704,35.44667,-82.533952,189966
Sea Ranch Club of Boca Raton - Building C,33431,26.39,-80.069077,189970
HSC Builders,19341,40.012306,-75.649079,189972
Atrium Regency Apartments,77081,29.69906,-95.490455,189973
ANDURIL STATION 4,92612,33.672255,-117.849852,189977
MARTA LAREDO BUS L2,30030,33.78357,-84.270144,189978
COA FLEET - PIE TOOMEY #1,78704,30.263487,-97.759284,189979
GEYSERS VC CALPINE VC 1,95461,38.745302,-122.622273,189980
TCS LAX22 - 15,90232,34.024654,-118.392539,189990
TCS LAX22 - 14,90232,34.024663,-118.392571,189991
PACIFIC CANNERY STATION 147-148,94607,37.812731,-122.300769,189992
TCS LAX22 - 1,90232,34.02458,-118.3927,189993
TCS LAX22 - 13,90232,34.024672,-118.392561,189994
TCS LAX22 - 5,90232,34.024663,-118.392582,189995
TCS LAX22 - 4,90232,34.024636,-118.392561,189996
TCS LAX22 -17,90232,34.024645,-118.392561,189997
TCS LAX22 - 3,90232,34.024663,-118.392518,189998
TCS LAX22 -12,90232,34.024672,-118.39255,189999
CONSUMERSENERGY GWF #1,48856,43.17818,-84.70602,190000
WASHINGTON WEST ROUTE 66 EV 1,6457,41.555375,-72.679332,190001
NORTHERN WATER NW CHARGER #1,80513,40.321774,-105.075259,190002
SCI CHARGERS WEST G CHAIR 2,89135,36.156686,-115.335225,190004
SCI CHARGERS WEST G CHAIR 1,89135,36.156773,-115.334839,190005
SCI CHARGERS RR WEST G PUB 2,89135,36.156483,-115.334836,190006
SCI CHARGERS WEST G PUB 1,89135,36.156418,-115.33478,190007
SCI CHARGERS WEST G VALET 2,89135,36.15652,-115.33478,190008
SCI CHARGERS WEST G VALET 1,89135,36.15619,-115.33503,190009
SCI CHARGERS EAST G PUB 2,89135,36.156723,-115.33222,190010
SCI CHARGERS EAST G PUB 1,89135,36.156322,-115.33226,190011
SCI CHARGERS EAST G VALET 1,89135,36.156204,-115.33225,190012
SCI CHARGERS EAST G CHAIR 1,89135,36.156247,-115.332241,190013
SCI CHARGERS EAST G CHAIR 2,89135,36.15665,-115.33225,190014
NORWICH LOT_G DISNEY FIELD 1,5663,44.138007,-72.662515,190015
NORWICH LOT_G DISNEY FIELD 2,5663,44.138013,-72.662595,190016
TCS LAX22 - 8,90232,34.024618,-118.392571,190021
TCS LAX22 - 6,90232,34.024663,-118.392539,190022
TCS LAX22 - 9,90232,34.024636,-118.392496,190023
TCS LAX22 - 7,90232,34.024322,-118.392194,190024
BROOKWOOD - 2GW 2GW-1 GREENWOOD,19020,40.120587,-74.959241,190039
TTUHSC ASBII STATION 4,79905,31.767973,-106.431167,190040
TTUHSC MOB STATION 3,79911,31.905064,-106.563298,190041
LINC SQUARE EXP LSS P2 98-99,98004,47.614345,-122.200772,190042
FRANKFORT OAK AND KANSAS,60423,41.498908,-87.850308,190043
ANDURIL STATION 5,92612,33.672201,-117.84991,190044
ANDURIL STATION 3,92612,33.672308,-117.849805,190045
STATEOFUTDAS DRAPERDOC6,84020,40.48501,-111.895611,190046
ANDURIL TECH CTR 1,92705,33.706359,-117.856097,190047
ANDURIL TECH CTR 2,92705,33.706307,-117.856098,190048
CAPE COD TECH STATION 1,2645,41.71076,-70.07547,190049
CAPE COD TECH STATION 2,2645,41.71083,-70.074356,190050
CAPE COD TECH STATION 3,2645,41.710757,-70.075467,190051
CAPE COD TECH STATION 4,2645,41.710788,-70.074254,190052
VANDERZEE COMM EV4,12180,42.806995,-73.545339,190053
VANDERZEE COMM EV3,12180,42.807058,-73.545238,190054
VANDERZEE COMM EV2,12180,42.807059,-73.545194,190055
VANDERZEE COMM EV1,12180,42.807076,-73.545144,190056
WASHOE HEALTH WASHOE COUNTY 1,89512,39.539358,-119.8006,190057
WASHOE HEALTH WASHOE COUNTY 3,89512,39.539358,-119.800557,190058
WASHOE HEALTH WASHOE COUNTY 2,89512,39.539358,-119.800567,190059
FACILITIES MGMT CDRC DUAL,95603,38.940983,-121.10733,190060
SCI CHARGERS GVR CAS VALET 1,89052,36.01995,-115.08952,190061
SCI CHARGERS GVR CAS VALET 2,89052,36.020172,-115.089286,190062
GEORGIA POWER CLEVELAND DC2,30528,34.595342,-83.762112,190063
GEORGIA POWER CLEVELAND DC1,30528,34.595345,-83.762074,190064
"Target T0300 (Mission Viejo, CA)",92691,33.605701,-117.688867,190066
"Walmart 3163 (Hollywood, FL)",33023,26.008285,-80.205747,190067
Hotel Millwright,52203,41.79642714,-91.86453079,190069
Maple Grove Transit Station,55369,45.0924,-93.4375,190070
The Cambium,10538,40.931507,-73.76318,190072
Terrabella TBD,32225,30.322426,-81.445467,190073
First St Station,98290,47.9120626,-122.1014074,190074
The Mansions at Mercer Crossing,75234,32.9116421,-96.9190987,190077
The Mansions at Mercer Crossing reserved stations,75234,32.9116421,-96.9190987,190078
The Towers at Mercer Crossing,75234,32.9108906,-96.9151188,190079
The Towers at Mercer Crossing reserved station,75234,32.9108906,-96.9151188,190080
The Mansions at Onion Creek,78747,30.1275596,-97.8025951,190082
The Towers La Cantera,78256,29.6074121,-98.6126531,190083
"Victoria Place - Dunedin, FL",34698,28.0121053,-82.7897514,190084
TTUHSC ASBII STATION 5,79905,31.76798,-106.431212,190085
THE ELMS THE ELMS,12846,43.312741,-73.835249,190086
EV2 CPF50 PED,50325,41.614055,-93.752815,190087
EUHOME STATESVILLE DC,28625,35.810074,-80.828563,190089
EUHOME MOCKSVILLE DC,27028,35.919155,-80.58476,190090
SCHWORER DC WALLBOX,68504,40.859013,-96.67015,190091
SCI CHARGERS GARAGE PUB 2,89121,36.135376,-115.084529,190092
SCI CHARGERS GARAGE PUB 1,89121,36.133754,-115.084628,190093
SCI CHARGERS SS GARAGE PUB 2,89014,36.061062,-115.040837,190094
SCI CHARGERS SS GARAGE PUB 1,89014,36.061107,-115.04084,190096
"Target T2359 (Los Banos, CA)",93635,37.054767,-120.876476,190098
"Target T1769 (Superior, CO)",80027,39.95541,-105.174018,190099
"Fred Meyer 218 (Warrenton, OR)",97146,46.161889,-123.902145,190100
Riverport Garage,18015,40.613129,-75.37939,190103
GMC Parking Garage - 200 Central,10019,40.766719,-73.979533,190107
Albemarle City Hall,28001,35.35074073,-80.19739759,190142
Onyx on the Bay Condominium,33137,25.8012596,-80.1858068,190144
SIERRA NEVADA BREWING DC FAST,95928,39.723841,-121.813824,190156
HY VEE OAKDALE WEST,55128,44.964438,-92.96147,190157
DELTA AIR LINES TOC EV CHARGER5,30354,33.641594,-84.415295,190158
TTUHSC MOB STATION 1,79911,31.905121,-106.563346,190159
PUBLIC STATIONS SOLAR PARKING,95928,39.724168,-121.815399,190160
PIE AE PUBHEBBRODIEST1,78745,30.216125,-97.829537,190161
UNIV HOUSING K NUI STATION,96822,21.308111,-157.80753,190163
M-B WESTCHESTER MBWC GUEST CHG,45069,39.319923,-84.429458,190164
NOHO WEST L4J,91606,34.18001,-118.39452,190165
NOHO WEST L4F,91606,34.18028,-118.39473,190166
M-B LOUISVILLE MBOL GUEST CHG,40245,38.274892,-85.498965,190168
SIEMENS ULTRA STATION #2,94043,37.39321,-122.0518,190169
SIEMENS ULTRA STATION #1,94043,37.393174,-122.051764,190170
UT MARKET JORDANVALLEY #2,84088,40.5908,-111.974749,190171
TOFH EV STATION COMMUNITY CENTE,85268,33.603766,-111.720948,190173
TOFH EV STATION FOUNTAIN PARK,85268,33.600925,-111.713821,190174
F&AMP;S VOLVO C SERVICE BAY 1,1089,42.094149,-72.613784,190175
SAINT MARK'S SAINT MARKS,98102,47.63173,-122.32099,190176
SCI CHARGERS PS GARAGE 2,89102,36.142205,-115.176026,190177
SCI CHARGERS PS GARAGE 1,89102,36.142155,-115.175955,190178
EVERGY @SDGWK ZOO-418B,67212,37.717033,-97.408581,190179
EVERGY @SDGWK ZOO-418A,67212,37.717033,-97.408517,190180
AER AER HOLIDAYINN,17057,40.218193,-76.79124,190181
TOWN OF ERVING W MAIN #3,1344,42.599895,-72.40193,190182
TOWN OF ERVING W MAIN #2,1344,42.599846,-72.40195,190183
TOWN OF ERVING W MAIN #1,1344,42.599804,-72.40196,190184
PARKING LOT 1 MARKETPLACE 1,1545,42.27713,-71.73754,190185
CITY OF REVERE CITY HALL #2,2151,42.407784,-71.01278,190186
CITY OF REVERE CITY HALL #3,2151,42.40795,-71.012695,190187
KUM &AMP; GO CRAIG DC2,81625,40.514086,-107.538897,190188
KUM &AMP; GO CRAIG DC1,81625,40.51408,-107.5389,190189
SMECO - Charles County Health Dpt,20695,38.589183,-76.945492,190190
SMECO - Port Tobacco Recreation Center,20677,38.509858,-77.037826,190191
"Walmart 2075 (Bend, OR)",97702,44.022561,-121.316745,190192
"Walmart 1590 (Hialeah, FL)",33015,25.934154,-80.295287,190193
"Target T1088 (Reston, VA)",20190,38.955241,-77.368991,190194
New York Office of General Services,12210,42.647629,-73.759595,190215
North Carolina Medical Board,27604,35.820818,-78.606694,190217
Northwell,11777,40.93962245,-73.05362376,190218
La Quinta Inn - Wyndham Buffalo Airport,14221,42.947862,-78.696719,190219
NYSE Thruway - NYPA,12010,42.92448791,-74.19903278,190221
NYSE Thruway - NYPA,14006,42.635718,-78.990468,190222
NYSE Thruway - NYPA,13206,43.09097,-76.101431,190223
NYSE Thruway - NYPA,13164,43.09253,-76.31896,190224
NYSE Thruway - NYPA,14482,43.031125,-77.906025,190225
Pure Power Contractors,28110,35.058677,-80.619924,190265
Redlands Packing House District,92374,34.058746,-117.187628,190267
San Pasqual Economic Development Corp,92082,33.227963,-116.976294,190269
Somerville Parc,8876,40.563234,-74.597985,190270
Sunrise Toyota,11769,40.748015,-73.141164,190271
The Griffin Singh,48067,42.475702,-83.14527,190272
The Standard at Legacy,78259,29.610827,-98.463566,190273
The SW by CLG Apartment,90025,34.04086,-118.444283,190274
Tourney Road Investments,91355,34.423027,-118.577808,190275
Visions Federal Credit Union - Ithaca,14850,42.41933347,-76.5211911,190276
Weinhard Hotel,99328,46.32018,-117.97996,190277
XALT Energy,48326,42.654925,-83.249706,190278
NYSE Thruway - NYPA,14006,42.635801,-78.987905,190279
McDaniels Auto Group,29203,34.139799,-80.948702,190282
City of Aspen - Rio Grande Parking Plaza,81611,39.191258,-106.818009,190283
Ford of Londonderry,3053,42.865513,-71.348169,190284
Estate The Yards,20003,44.981108,-93.238092,190285
MOUSEHOUSE STATION 1,53598,43.196332,-89.343482,190286
CHARGEPOINT HQ 44,95008,37.26674,-121.956719,190287
DAHL HONDA STATION 01,54650,43.878033,-91.19936,190288
VISION PRO VISION PRO,43235,40.127113,-83.036246,190289
BCMR CP 2021 STATION 2,18062,40.464745,-75.610005,190290
BCMR CP 2021 STATION 1,18062,40.464583,-75.609686,190291
C&AMP;C HONOLUL SMITH BERETANIA,96817,21.312064,-157.860583,190292
C&AMP;C HONOLUL CHINATOWN,96817,21.310525,-157.86217,190293
RIDGWAYSCHOOLS RIDGWAY HS #2,81432,38.163369,-107.757522,190294
RIDGWAYSCHOOLS RIDGWAY HS #1,81432,38.163385,-107.757493,190295
FEST FOODS WAS1,53214,43.015896,-88.051051,190296
SCI CHARGERS GVR 215 G P1,89052,36.02195,-115.089257,190298
CASWELL EV CASWELL NORTH,56003,44.1896,-94.0418,190300
SCI CHARGERS GVR PASEO G CH2,89052,36.019415,-115.090413,190302
SCI CHARGERS GVR PASEO P1,89052,36.019471,-115.090323,190303
SCI CHARGERS GVR PASEO G CH1,89052,36.01945,-115.090457,190304
SCI CHARGERS GVR PASEO P2,89052,36.019421,-115.090292,190305
WEST TISBURY MA WT LIBRARY,2575,41.38174,-70.67338,190306
SCI CHARGERS GVR 215 G P2,89052,36.02191,-115.089238,190307
DPL - Worcester County Recreation CT,21863,38.17422,-75.376523,190310
DPL - John Walter Smith Park,21863,38.175131,-75.377281,190311
"Target T1846 - San Diego, CA",92115,32.741453,-117.056558,190312
Tegethoff Development - Summit at West Pryor,64081,38.93261,-94.41236,190351
Oliverie Funeral Home,8527,40.1141938,-74.2891393,190352
Kaiser Whittier,90602,33.9706471,-118.0446352,190354
FEST FOODS SOM1,53144,42.61206,-87.880011,190355
NOHO WEST L4H,91606,34.179554,-118.39642,190356
NOHO WEST L4G,91606,34.18017,-118.39457,190357
GRANUM PARTNERS TELEMUNDO EV 1,93720,36.858616,-119.7877,190358
GRANUM PARTNERS TELEMUNDO EV 3,93720,36.858673,-119.787492,190359
GRANUM PARTNERS TELEMUNDO EV 2,93720,36.858698,-119.787597,190360
GRANUM PARTNERS TELEMUNDO EV 4,93720,36.858624,-119.787764,190361
GRANUM PARTNERS TELEMUNDO EV 5,93720,36.858662,-119.787557,190362
PBOC STATION 1,97601,42.22097,-121.78433,190363
IA MANAGEMENT 3,53718,43.131714,-89.290695,190364
SCI CHARGERS GVR HOTEL VAL 1,89052,36.020929,-115.09108,190365
KLINE VOLVO CAR KVOLVO SALES,55109,45.033756,-93.04355,190366
KLINE VOLVO CAR KVOLVO SERVICE,55109,45.03363,-93.04412,190367
CDCTRAILHEAD GREAT GUERNSEY1,43725,40.020066,-81.546956,190368
SCI CHARGERS GVR HOTEL VAL 2,89052,36.020958,-115.091079,190378
Pepco - Oxon Hill Park Ride,20745,38.799083,-77.000286,190380
Pepco - Forest Heights Police Ct,20745,38.814111,-76.997224,190381
"Macerich Fashion Outlets of Chicago (Rosemont, IL)",60018,41.975448,-87.865791,190382
"PREIT Plymouth Meeting Mall (Plymouth Meeting, PA)",19642,40.116908,-75.279294,190383
"Tyson's Corner Center (McLean, VA)",22102,38.916939,-77.220581,190384
Lakeview RV Resort,77035,29.6528024,-95.445144,190387
Marquette City Park,52158,43.044448,-91.179178,190388
Hanover Garage West,19107,39.959188,-75.163692,190389
EMORY UNIV OXFORD EV1,30054,33.620498,-83.869251,190390
ESTOYOTA STATION 4,33403,26.803334,-80.054243,190391
ESTOYOTA STATION 2,33403,26.803054,-80.05495,190392
ESTOYOTA STATION 1,33403,26.802984,-80.054953,190393
GRANUM PARTNERS TELEMUNDO EV 7,93720,36.85866,-119.787752,190394
GRANUM PARTNERS TELEMUNDO EV 8,93720,36.858575,-119.787698,190395
GRANUM PARTNERS TELEMUNDO EV 6,93720,36.858659,-119.78766,190396
GRANUM PARTNERS TELEMUNDO EV 10,93720,36.858644,-119.787721,190397
GRANUM PARTNERS TELEMUNDO EV 9,93720,36.858657,-119.787521,190398
Target T2115 N. Freeway,95834,38.63995,-121.499203,190399
"Target T2604 - Rocklin, CA",95677,38.804985,-121.207633,190400
Target T0310 Riverside Blvd.,95818,38.562896,-121.497855,190401
"Target T1201 - Independence, MO",64055,39.049541,-94.370211,190402
Target T0312 Fulton Ave,95825,38.600368,-121.401856,190403
Target T2492 4th Avenue,95817,38.549078,-121.42751,190404
Laguna Village,95823,38.438976,-121.418143,190405
Towne East Square,67207,37.683874,-97.244797,190406
Walmart 664 Hays,67601,38.902922,-99.319715,190407
Walmart 1214 Colby,67701,39.366425,-101.046613,190408
Riverpoint Marketplace,95605,38.588964,-121.551083,190409
Sacramento International Airport,95837,38.677894,-121.589248,190410
Walmart 50 Vinita,74301,36.632015,-95.141277,190411
Walmart 277 Moore,73160,35.321691,-97.493794,190412
Walmart 324 Bristow,74010,35.843234,-96.395803,190413
Walmart 1697 Elk Grove,95758,38.411175,-121.390948,190414
"Walmart 4393 - North Highland, CA",95660,38.649671,-121.384879,190415
Grand Island Quality Inn,68803,40.816419,-98.379558,190416
"Walmart 5669 - West Milwaukee, WI",53215,43.017416,-87.965306,190417
"Walmart 2735 - Sacramento, CA",95823,38.498212,-121.434197,190418
"Walmart 392 - Weatherford, OK",73096,35.523343,-98.68943,190419
"Casey's Blackwell (Blackwell, OK)",74631,36.811051,-97.336458,190420
Waukee Kum & Go 540,50263,41.573999,-93.852648,190421
"Walmart 7129 - Ogallala, NE",69153,41.112934,-101.718715,190422
"Walmart 1492 - Aurora, CO",80012,39.703182,-104.825677,190423
"Target T2051 - Huntington Beach, CA",92646,33.6704,-117.955783,190424
"Casey's Salina (Salina, KS)",67401,38.849357,-97.593746,190425
"Walmart 3533 - Denver, CO",80207,39.770677,-104.898558,190426
BOA CA3-116 Los Gatos,95030,37.227931,-121.981867,190427
"Walmart 3461 (Peachtree, GA)",30269,33.400419,-84.598448,190428
"Folsom Premium Outlets (Folsom, CA)",95630,38.642977,-121.18864,190429
"Walmart 1689 (Aurora, CO)",80015,39.613595,-104.81337,190430
"Walmart 5137 (Aurora, CO)",80016,39.605839,-104.706392,190431
"BOA CA3-147 (Davis, CA)",95616,38.54566,-121.742018,190432
"Westfield Century City (Los Angeles, CA)",90067,34.057942,-118.419926,190433
Walmart 1965 Council Bluffs,51501,41.227466,-95.846543,190434
Walmart 1802 Topeka,66604,39.038719,-95.763035,190435
Lincoln MOB,95648,38.855265,-121.296038,190436
Folsom MOB 1,95630,38.644107,-121.135042,190437
Folsom MOB 2,95630,38.647516,-121.121722,190438
Roseville MOB,95661,38.746619,-121.250764,190439
Sacramento MOB,95864,38.59482,-121.388068,190440
Roseville Riverside Cirby Medical Offices,95678,38.727875,-121.289075,190441
Vacaville MOB,95688,38.388736,-121.938005,190442
Walmart 1585 North Platte,69143,41.120428,-100.759559,190443
Walmart 637 Lexington,68850,40.745952,-99.741556,190444
Walmart 5033  Fort Morgan,80701,40.261444,-103.771111,190445
Caseys Lincoln #30,68528,40.814489,-96.749099,190446
16th & L Street Parking Lot,95814,38.576144,-121.485732,190447
Market West,95834,38.641633,-121.532587,190448
The Cannery,95816,38.564621,-121.468482,190449
I-70 Diner,80815,39.287311,-103.061362,190450
KEELER STATION 04,12110,42.766866,-73.812303,190452
KEELER STATION 03,12110,42.767352,-73.812499,190453
KEELER STATION 02,12110,42.766329,-73.813315,190454
Pickwick Landing State Park Inn,38326,35.0555,-88.2384,190457
Holiday Inn Express & Suites Tower Center,8816,40.478991,-74.406911,190458
HOME2 WILLISTON MARKET 2,5495,44.450596,-73.10789,190459
HOME2 WILLISTON MARKET 1,5495,44.450615,-73.10791,190460
BETHLEHEM EV ADAMS 2,12054,42.623535,-73.835683,190461
BETHLEHEM EV ADAMS 1,12054,42.623551,-73.835755,190462
"California, MD - Tesla Supercharger",20616,38.30253,-76.52266,190464
Wawa - Tesla Supercharger,22901,38.1321,-78.43472,190465
Casey's General Store - Tesla Supercharger,63401,39.7182022,-91.39240262,190466
San Fernando Public Parking Lot 8 - Tesla Supercharger,91340,34.281476,-118.441671,190467
Prospectors Plaza - Tesla Supercharger,95667,38.709843,-120.842261,190468
Prefumo Creek Commons - Tesla Supercharger,93405,35.253723,-120.684236,190469
Target - Tesla Supercharger,30135,33.726886,-84.73577,190470
Walt Whitman Travel Plaza - Tesla Supercharger,8034,39.885189,-75.00344,190471
Hy-Vee Waterloo - Tesla Supercharger,50702,42.45936482,-92.328785,190472
Casey's General Store - Tesla Supercharger,51106,42.44110061,-96.345953,190473
"Cherry Hill, NJ - Haddonfield Road - Tesla Supercharger",8002,39.92584959,-75.03243593,190474
City Center - Tesla Supercharger,94118,37.782076,-122.447026,190475
King of Prussia - Tesla Supercharger,19406,40.09241217,-75.35907769,190476
Wawa - Tesla Supercharger,23452,36.84068,-76.05528,190477
The Boatyard Shopping Center - Tesla Supercharger,95437,39.421141,-123.807353,190478
Holiday Market - Tesla Supercharger,96101,41.495392,-120.559776,190479
"Stafford, VA - Tesla Supercharger",22554,38.46749,-77.41211,190480
